campaignid,sample,latitude,longitude,broad.macroalgae,broad.seagrasses,broad.unconsolidated,broad.sponges,broad.consolidated,broad.stony.corals,broad.ascidians,broad.bryozoa,broad.crinoids,broad.hydroids,broad.invertebrate.complex,broad.octocoral.black,broad.true.anemones,broad.sea.stars,broad.total.points.annotated
2020-10_south-west_BOSS,239,-34.0912,114.9314,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76
2020-10_south-west_BOSS,91,-34.0937,114.8939,45,0,17,3,15,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_BOSS,80,-34.0937,114.8889,39,9,9,2,18,0,0,0,0,0,0,0,0,0,38
2020-10_south-west_BOSS,81,-34.0987,114.8914,39,15,6,3,11,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_BOSS,92,-34.0987,114.8864,36,6,18,0,20,0,0,0,0,0,0,0,0,0,44
2020-10_south-west_BOSS,210,-34.0912,114.8739,37,15,9,5,13,0,0,0,0,0,0,0,0,0,42
2020-10_south-west_BOSS,336,-34.0924,114.8664,45,3,11,2,19,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_BOSS,195,-34.0937,114.8589,47,10,2,3,14,0,0,0,0,0,0,0,0,0,29
2020-10_south-west_BOSS,199,-34.0862,114.8614,46,4,6,2,19,0,0,0,0,0,0,0,0,0,31
2020-10_south-west_BOSS,16,-34.0737,114.8689,35,4,7,11,15,0,0,0,0,0,0,0,0,0,37
2020-10_south-west_BOSS,17,-34.0637,114.8764,70,2,4,2,0,0,0,0,0,0,0,0,0,0,8
2020-10_south-west_BOSS,34,-34.0612,114.8714,46,10,7,0,16,0,0,0,0,0,0,0,0,0,33
2020-10_south-west_BOSS,15,-34.0612,114.8664,44,15,8,2,10,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_BOSS,223,-34.0712,114.8464,12,8,33,7,18,0,0,0,0,0,0,0,0,0,66
2020-10_south-west_BOSS,225,-34.0712,114.8339,55,0,9,1,14,0,0,0,0,1,0,0,0,0,25
2020-10_south-west_BOSS,222,-34.0662,114.8314,22,0,4,4,48,0,0,0,0,0,0,0,0,0,56
2020-10_south-west_BOSS,C03.1,-34.066438,114.83978,46,0,0,9,6,0,0,0,0,0,0,0,0,0,15
2020-10_south-west_BOSS,C03.2,-34.066438,114.83978,35,0,0,11,15,0,0,0,0,0,0,0,0,0,26
2020-10_south-west_BOSS,226,-34.0637,114.8439,44,4,10,2,14,0,0,0,0,0,0,0,0,0,30
2020-10_south-west_BOSS,224,-34.0612,114.8389,23,3,22,1,31,0,0,0,0,0,0,0,0,0,57
2020-10_south-west_BOSS,220,-34.0562,114.8439,62,0,6,0,10,0,0,0,0,0,0,0,0,0,16
2020-10_south-west_BOSS,353,-34.0544,114.8391,78,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-10_south-west_BOSS,201,-34.0562,114.8339,21,0,29,2,28,0,0,0,0,0,0,0,0,0,59
2020-10_south-west_BOSS,72,-34.0362,114.8464,49,9,13,2,7,0,0,0,0,0,0,0,0,0,31
2020-10_south-west_BOSS,75,-34.0337,114.8539,30,14,15,3,14,0,0,0,0,0,4,0,0,0,50
2020-10_south-west_BOSS,74,-34.0287,114.8514,26,15,6,5,28,0,0,0,0,0,0,0,0,0,54
2020-10_south-west_BOSS,73,-34.0287,114.8589,37,24,4,1,7,0,0,0,0,0,0,0,0,0,36
2020-10_south-west_BOSS,264,-34.0187,114.8739,13,7,14,6,38,0,0,0,0,0,0,0,0,0,65
2020-10_south-west_BOSS,66,-34.0162,114.8814,37,15,6,0,14,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_BOSS,339,-34.0146,114.8785,27,11,0,19,2,5,0,2,0,0,2,0,0,0,41
2020-10_south-west_BOSS,262,-34.0137,114.8739,43,5,8,2,13,0,0,0,0,0,0,0,0,0,28
2020-10_south-west_BOSS,263,-34.0087,114.8789,45,20,2,2,10,0,0,0,0,0,0,0,0,0,34
2020-10_south-west_BOSS,278,-34.1112,114.6389,0,0,74,1,0,0,0,0,0,0,4,0,0,0,79
2020-10_south-west_BOSS,40,-34.1037,114.7139,0,0,80,0,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,36,-34.1037,114.7189,0,0,78,0,1,0,0,0,0,0,0,0,0,0,79
2020-10_south-west_BOSS,37,-34.1087,114.7189,0,0,79,0,0,0,0,0,0,0,1,0,0,0,80
2020-10_south-west_BOSS,308,-34.1112,114.7289,0,0,78,0,0,0,0,0,0,0,2,0,0,0,80
2020-10_south-west_BOSS,333,-34.113,114.7251,0,0,72,2,2,0,0,0,0,1,3,0,0,0,80
2020-10_south-west_BOSS,307,-34.1187,114.7264,0,0,78,0,0,0,0,0,0,0,0,0,0,0,78
2020-10_south-west_BOSS,95,-34.1262,114.7339,0,0,78,0,0,0,0,0,0,0,0,0,0,0,78
2020-10_south-west_BOSS,98,-34.1337,114.7314,0,0,78,0,0,0,0,0,0,0,0,0,0,0,78
2020-10_south-west_BOSS,110,-34.1412,114.7289,0,0,79,1,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,96,-34.1362,114.7364,0,0,76,0,0,0,0,0,0,0,1,0,0,0,77
2020-10_south-west_BOSS,377,-34.1387,114.7589,0,0,80,0,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,59,-34.1412,114.7664,0,0,74,0,0,0,0,0,0,0,0,0,0,0,74
2020-10_south-west_BOSS,58,-34.1362,114.7739,0,0,77,0,0,0,0,0,0,0,0,0,0,0,77
2020-10_south-west_BOSS,62,-34.1337,114.7664,0,0,74,0,0,0,0,0,0,0,1,0,0,0,75
2020-10_south-west_BOSS,297,-34.1062,114.7489,0,0,79,0,0,0,0,0,0,0,0,0,0,0,79
2020-10_south-west_BOSS,295,-34.1037,114.7539,0,0,80,0,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,331,-34.0984,114.7501,0,0,78,0,0,0,0,0,0,0,0,0,0,0,78
2020-10_south-west_BOSS,313,-34.0962,114.7564,0,0,75,1,0,0,0,0,0,0,0,0,0,0,76
2020-10_south-west_BOSS,282,-34.1462,114.5439,0,0,71,0,0,0,0,0,0,1,4,0,0,0,76
2020-10_south-west_BOSS,265,-34.1487,114.5364,0,0,61,7,0,0,0,0,0,0,11,0,0,0,79
2020-10_south-west_BOSS,340,-34.143,114.5378,0,0,55,10,0,0,0,0,0,1,6,0,0,0,72
2020-10_south-west_BOSS,281,-34.1387,114.5414,0,0,60,6,0,0,0,0,0,1,5,0,0,0,72
2020-10_south-west_BOSS,283,-34.1387,114.5364,0,0,69,3,0,0,0,0,0,0,7,0,0,0,79
2020-10_south-west_BOSS,342,-34.0958,114.4752,0,0,3,22,10,0,0,0,0,0,18,0,0,0,53
2020-10_south-west_BOSS,288,-34.0912,114.4814,0,0,64,3,0,0,0,0,0,0,0,0,0,0,67
2020-10_south-west_BOSS,274,-34.0912,114.4764,0,0,49,3,0,0,0,1,0,0,4,0,0,0,57
2020-10_south-west_BOSS,286,-34.0787,114.4789,0,0,61,1,0,0,0,0,0,0,1,0,0,0,63
2020-10_south-west_BOSS,285,-34.0737,114.4764,0,0,41,12,0,0,0,1,0,0,10,0,0,0,64
2020-10_south-west_BOSS,341,-34.0725,114.4776,0,0,17,32,0,0,0,0,0,0,14,1,0,0,64
2020-10_south-west_BOSS,284,-34.0662,114.4764,0,0,38,4,0,0,0,0,0,0,0,0,0,0,42
2020-10_south-west_BOSS,321,-34.0482,114.4681,0,0,48,3,0,0,0,1,0,0,1,0,0,0,53
2020-10_south-west_BOSS,358,-34.0462,114.4764,0,0,55,2,0,0,0,0,0,0,0,0,0,0,57
2020-10_south-west_BOSS,360,-34.0437,114.4714,0,0,56,0,0,0,0,0,0,0,0,0,0,0,56
2020-10_south-west_BOSS,248,-34.0362,114.4889,0,0,38,9,0,0,0,0,0,0,1,0,0,0,48
2020-10_south-west_BOSS,135,-34.0337,114.4839,0,0,36,6,0,0,0,0,0,5,4,0,0,0,51
2020-10_south-west_BOSS,247,-34.0337,114.4789,0,0,40,7,0,0,0,0,0,1,3,0,0,0,51
2020-10_south-west_BOSS,136,-34.0287,114.4789,0,0,39,11,1,0,0,1,0,0,7,0,0,0,59
2020-10_south-west_BOSS,76,-34.0237,114.4689,0,0,53,0,0,0,0,0,0,0,0,0,0,0,53
2020-10_south-west_BOSS,78,-34.0162,114.4689,0,0,56,1,0,0,0,0,0,0,3,0,0,0,60
2020-10_south-west_BOSS,63,-34.0112,114.4739,0,0,54,0,0,0,0,0,0,0,0,0,0,0,54
2020-10_south-west_BOSS,77,-34.0112,114.4664,0,0,64,2,0,0,0,0,0,0,0,0,0,0,66
2020-10_south-west_BOSS,347,-34.0287,114.5414,0,0,65,1,0,0,0,0,0,0,3,0,0,0,69
2020-10_south-west_BOSS,322,-34.0327,114.5439,0,0,54,4,0,0,0,0,0,2,0,0,0,0,60
2020-10_south-west_BOSS,346,-34.0262,114.5464,0,0,57,2,0,0,0,0,0,4,1,0,0,0,64
2020-10_south-west_BOSS,345,-34.0287,114.5514,0,0,61,3,0,0,0,0,0,0,1,0,0,0,65
2020-10_south-west_BOSS,49,-34.0612,114.7064,0,0,69,0,0,0,0,0,0,1,3,0,0,0,73
2020-10_south-west_BOSS,47,-34.0637,114.7114,0,0,79,1,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,46,-34.0687,114.7114,0,0,22,3,1,0,0,1,0,0,35,0,0,0,62
2020-10_south-west_BOSS,290,-34.0687,114.7189,0,0,72,1,0,0,0,0,0,0,0,0,0,0,73
2020-10_south-west_BOSS,302,-34.0712,114.7239,0,0,62,0,0,0,0,0,0,0,0,0,0,0,62
2020-10_south-west_BOSS,329,-34.0648,114.7266,0,0,23,11,0,0,0,0,0,1,24,0,0,0,59
2020-10_south-west_BOSS,117,-34.0637,114.7389,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76
2020-10_south-west_BOSS,113,-34.0587,114.7389,0,0,80,0,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,115,-34.0537,114.7364,0,0,76,0,0,0,0,0,0,0,2,0,0,0,78
2020-10_south-west_BOSS,4,-34.0912,114.7814,5,0,18,15,36,0,0,0,0,0,0,0,0,0,69
2020-10_south-west_BOSS,5,-34.0887,114.7764,1,0,51,6,12,0,0,0,0,0,2,0,0,0,71
2020-10_south-west_BOSS,1,-34.0787,114.7789,0,0,9,15,13,0,0,0,0,0,14,0,0,0,51
2020-10_south-west_BOSS,3,-34.0762,114.7839,2,0,6,20,26,0,0,1,0,0,5,0,0,0,58
2020-10_south-west_BOSS,335,-34.0669,114.794,23,0,11,8,25,0,0,1,0,0,0,0,0,0,45
2020-10_south-west_BOSS,206,-34.0637,114.7914,2,0,66,3,8,0,0,0,0,0,0,0,0,0,77
2020-10_south-west_BOSS,204,-34.0662,114.7864,1,0,43,5,2,0,0,0,0,0,2,0,0,0,52
2020-10_south-west_BOSS,207,-34.0612,114.7864,9,0,57,2,9,0,0,0,0,0,0,0,0,0,68
2020-10_south-west_BOSS,312,-34.0662,114.7764,0,0,70,1,3,0,0,0,0,0,5,0,0,0,79
2020-10_south-west_BOSS,334,-34.0616,114.7754,0,0,72,1,0,0,0,0,0,0,3,1,0,0,77
2020-10_south-west_BOSS,310,-34.0587,114.7739,4,0,38,9,12,0,0,2,0,2,5,0,0,0,68
2020-10_south-west_BOSS,311,-34.0562,114.7689,2,0,6,10,42,0,0,1,0,0,9,0,0,0,68
2020-10_south-west_BOSS,327,-34.0295,114.7624,0,0,21,21,21,0,1,0,0,1,3,0,0,0,68
2020-10_south-west_BOSS,267,-34.0262,114.7639,5,0,59,3,5,0,0,0,0,0,1,0,0,0,68
2020-10_south-west_BOSS,365,-34.0237,114.7539,7,0,2,18,30,0,0,0,0,0,15,0,0,0,65
2020-10_south-west_BOSS,266,-34.0212,114.7589,0,0,59,6,5,0,0,2,0,0,5,0,0,0,77
2020-10_south-west_BOSS,325,-33.9918,114.7443,0,0,4,14,24,0,0,0,0,5,20,2,0,0,69
2020-10_south-west_BOSS,361,-33.9887,114.7414,0,0,45,5,10,0,0,0,0,1,12,3,0,0,76
2020-10_south-west_BOSS,374,-33.9862,114.7464,0,0,4,19,14,0,0,0,0,3,34,1,0,0,75
2020-10_south-west_BOSS,363,-33.9862,114.7514,7,0,1,12,33,0,0,0,0,0,24,0,0,0,70
2020-10_south-west_BOSS,227,-33.9987,114.7839,33,0,8,1,37,0,0,0,0,0,0,0,0,0,46
2020-10_south-west_BOSS,229,-33.9937,114.7864,14,0,1,9,51,0,0,0,0,0,0,0,0,0,61
2020-10_south-west_BOSS,241,-33.9937,114.7914,28,0,2,8,39,0,0,0,0,0,0,0,0,0,49
2020-10_south-west_BOSS,228,-34.0037,114.7939,26,2,1,5,43,0,0,0,0,0,0,0,0,0,51
2020-10_south-west_BOSS,278REDO,-34.1112,114.6389,0,0,67,0,0,0,0,0,1,0,7,0,0,0,75
2020-10_south-west_BOSS,277,-34.1062,114.6464,0,0,67,0,0,0,0,0,0,0,6,0,0,0,73
2020-10_south-west_BOSS,343,-34.1026,114.6407,0,0,60,0,0,0,0,0,0,0,1,0,0,0,61
2020-10_south-west_BOSS,276,-34.1012,114.6364,0,0,57,6,0,0,0,0,0,0,8,0,0,0,71
2020-10_south-west_BOSS,275,-34.0987,114.6464,0,0,67,2,0,0,0,1,0,0,6,0,0,0,76
2020-10_south-west_BOSS,280,-34.0887,114.6739,0,0,65,1,0,0,0,1,0,0,1,0,0,0,68
2020-10_south-west_BOSS,344,-34.0844,114.6744,0,0,73,0,0,0,0,0,0,0,4,0,0,0,77
2020-10_south-west_BOSS,299,-34.0812,114.6764,0,0,74,0,0,0,0,0,0,0,1,0,0,0,75
2020-10_south-west_BOSS,298,-34.0762,114.6714,0,0,69,1,0,0,0,0,0,0,0,0,0,0,70
2020-10_south-west_BOSS,352,-34.0362,114.5989,0,0,78,1,0,0,0,0,0,0,0,0,0,0,79
2020-10_south-west_BOSS,323,-34.031,114.6001,0,0,65,5,0,0,0,1,0,0,6,0,0,0,77
2020-10_south-west_BOSS,351,-34.0312,114.5964,0,0,68,2,0,0,0,0,0,0,1,0,0,0,71
2020-10_south-west_BOSS,369,-34.0287,114.5914,0,0,71,6,0,0,0,0,0,0,0,0,0,0,77
2020-10_south-west_BOSS,349,-34.0237,114.5964,0,0,56,8,0,0,0,0,0,0,6,0,0,0,70
2020-10_south-west_BOSS,350,-34.0262,114.6039,0,0,69,4,0,0,0,0,0,1,5,0,0,0,79
2020-10_south-west_BOSS,372,-34.0062,114.6439,0,0,67,1,0,0,0,0,0,0,3,0,0,0,71
2020-10_south-west_BOSS,324,-33.9984,114.6406,0,0,75,2,0,0,0,0,0,0,3,0,0,0,80
2020-10_south-west_BOSS,378,-33.9937,114.6389,0,0,78,0,1,0,0,0,0,0,1,0,0,0,80
2020-10_south-west_BOSS,370,-33.9962,114.6464,0,0,74,1,0,0,0,0,0,0,1,0,0,0,76
2020-10_south-west_BOSS,191,-33.9987,114.6714,0,0,65,6,0,0,0,0,0,0,1,0,0,0,72
2020-10_south-west_BOSS,194,-33.9962,114.6639,0,0,75,3,0,0,0,0,0,0,2,0,0,0,80
2020-10_south-west_BOSS,189,-33.9887,114.6639,0,0,78,2,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,192,-33.9862,114.6689,0,0,73,2,0,0,0,0,0,0,5,0,0,0,80
2020-10_south-west_BOSS,326,-34.0043,114.6893,0,0,7,27,0,0,0,1,0,1,27,0,0,0,63
2020-10_south-west_BOSS,364,-34.0087,114.6889,0,0,78,0,0,0,0,0,0,0,2,0,0,0,80
2020-10_south-west_BOSS,252,-34.0087,114.6939,0,0,77,1,0,0,0,0,0,0,2,0,0,0,80
2020-10_south-west_BOSS,250,-34.0137,114.6939,0,0,80,0,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,254,-34.0187,114.6964,0,0,77,0,0,0,0,0,0,0,2,0,0,0,79
2020-10_south-west_BOSS,253,-34.0137,114.7039,0,0,79,0,0,0,0,0,0,0,0,0,0,0,79
2020-10_south-west_BOSS,251,-34.0112,114.6989,0,0,73,2,0,0,0,0,0,1,4,0,0,0,80
2020-10_south-west_BOSS,71,-34.0037,114.6989,0,0,78,1,0,0,0,0,0,0,1,0,0,0,80
2020-10_south-west_BOSS,180,-33.9962,114.7039,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76
2020-10_south-west_BOSS,CP11-1,-33.9928,114.6966,0,0,55,4,0,0,0,0,0,5,9,0,0,0,73
2020-10_south-west_BOSS,181,-33.9887,114.6989,0,0,79,1,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,CP11-2,-33.9743,114.6928,0,0,1,13,0,0,0,0,0,1,19,1,0,0,35
2020-10_south-west_BOSS,J11,-34.1178,114.9231,47,65,0,19,8,0,0,0,0,0,0,0,0,0,92
2020-10_south-west_BOSS,J12,-34.1323,114.9285,122,0,3,52,11,0,0,0,0,0,0,0,0,0,66
2020-10_south-west_BOSS,J9,-34.1195,114.9161,114,10,37,18,5,0,0,0,0,0,0,0,0,0,70
2020-10_south-west_BOSS,J10,-34.1173,114.9187,148,29,2,6,7,0,0,0,0,0,0,0,0,0,44
2020-10_south-west_BOSS,J1,-34.1286,114.9309,5,0,162,0,32,0,0,0,0,0,0,0,0,0,194
2020-10_south-west_BOSS,J2,-34.1253,114.9288,56,54,16,14,7,0,0,0,0,0,0,0,0,0,91
2020-10_south-west_BOSS,J3,-34.1269,114.9259,67,36,1,48,11,0,0,1,0,1,0,0,0,0,98
2020-10_south-west_BOSS,J4,-34.1226,114.9203,114,0,7,10,11,0,0,0,0,0,0,0,0,0,28
2020-10_south-west_BOSS,J8,-34.1294,114.9118,197,0,0,1,1,0,0,0,0,0,0,0,0,0,2
2020-10_south-west_BOSS,J6,-34.1328,114.9124,127,0,0,11,0,0,0,0,0,0,0,0,0,0,11
2020-10_south-west_BOSS,J5,-34.1315,114.9158,150,3,7,1,4,0,0,0,0,0,0,0,0,0,15
2020-10_south-west_BOSS,J7,-34.1348,114.9102,48,38,21,8,44,0,0,0,0,0,0,0,0,0,111
2020-10_south-west_BOSS,J17,-34.1321,114.9208,121,47,5,1,10,0,0,0,0,0,0,0,0,0,63
2020-10_south-west_BOSS,J14,-34.1284,114.9255,137,1,12,6,8,0,0,0,0,0,0,0,0,0,27
2020-10_south-west_BOSS,J16,-34.1262,114.9065,125,3,22,1,14,0,0,0,0,0,0,0,0,0,40
2020-10_south-west_BOSS,J15,-34.125,114.9103,123,3,3,29,17,0,0,2,0,0,12,0,0,0,66
2020-10_south-west_BOSS,J13,-34.1285,114.9305,86,21,72,10,4,0,0,0,0,0,0,0,0,0,107
2020-10_south-west_BOSS,J18,-34.1287,114.9241,121,5,3,3,8,0,0,0,0,0,0,0,0,0,19
2020-10_south-west_BOSS,J24,-34.1187,114.8264,81,4,52,0,11,0,0,0,0,0,0,0,0,0,67
2020-10_south-west_BOSS,J26,-34.1209,114.8289,111,8,7,9,16,0,0,0,0,0,0,0,0,0,40
2020-10_south-west_BOSS,J25,-34.1168,114.8284,103,33,10,3,14,0,0,0,0,0,0,0,0,0,60
2020-10_south-west_BOSS,J32,-34.1301,114.8611,116,22,18,3,11,0,0,0,0,0,0,0,0,0,54
2020-10_south-west_BOSS,J30,-34.1121,114.8595,112,43,0,4,17,3,0,0,0,0,0,0,0,0,67
2020-10_south-west_BOSS,J28,-34.1129,114.8521,109,19,6,18,20,0,0,0,0,0,0,0,0,0,63
2020-10_south-west_BOSS,J29,-34.1111,114.8556,100,30,37,5,11,0,0,0,0,0,0,0,0,0,83
2020-10_south-west_BOSS,J31,-34.116,114.8607,92,37,4,11,20,0,0,0,0,0,0,0,0,0,72
2020-10_south-west_BOSS,J27,-34.1218,114.8329,149,6,1,2,4,0,0,0,0,0,0,0,0,0,13
2020-10_south-west_BOSS,J19,-34.1225,114.9278,119,5,3,9,23,0,0,0,0,0,0,0,0,0,40
2020-10_south-west_BOSS,J21,-34.1282,114.8174,110,7,26,3,32,0,0,0,0,0,0,0,0,0,68
2020-10_south-west_BOSS,J22,-34.1263,114.8196,82,1,5,7,43,0,0,0,0,0,0,0,0,0,56
2020-10_south-west_BOSS,J34,-34.1313,114.8661,131,5,8,6,33,0,0,0,0,0,0,0,0,0,52
2020-10_south-west_BOSS,J36,-34.1305,114.8783,98,4,5,4,43,0,0,0,0,0,0,0,0,0,56
2020-10_south-west_BOSS,J35,-34.1348,114.8693,65,3,34,4,67,1,0,0,0,0,0,0,0,0,109
2020-10_south-west_BOSS,J33,-34.1331,114.8627,100,5,9,8,34,0,0,0,0,0,0,0,0,0,56
2020-10_south-west_BOSS,J38,-34.1279,114.8839,60,0,103,3,0,0,0,0,0,0,0,0,0,0,106
2020-10_south-west_BOSS,J37,-34.1264,114.8789,66,1,75,5,34,0,0,0,0,0,0,0,0,0,115
2020-10_south-west_BOSS,J20,-34.1302,114.8202,65,8,8,12,70,0,0,0,0,0,0,0,0,0,98
2020-10_south-west_BOSS,122,-34.1162,114.8264,30,12,3,9,20,0,0,0,0,0,0,0,0,0,44
2020-10_south-west_BOSS,125,-34.1087,114.8264,30,0,11,6,13,0,0,0,0,0,0,0,0,0,30
2020-10_south-west_BOSS,123,-34.1062,114.8189,25,0,25,2,13,0,0,0,0,0,0,1,0,0,41
2020-10_south-west_BOSS,126,-34.1137,114.8189,18,7,16,3,16,5,0,0,0,0,0,0,0,0,47
2020-10_south-west_BOSS,293,-34.0887,114.7589,0,0,17,10,3,0,0,0,0,1,31,3,0,0,65
2020-10_south-west_BOSS,330,-34.0883,114.7545,0,0,57,5,0,0,0,0,0,1,11,0,0,0,74
2020-10_south-west_BOSS,C04,-34.0876,114.7493,0,0,70,0,0,0,0,0,0,0,0,0,0,0,70
2020-10_south-west_BOSS,291,-34.0837,114.7489,0,0,66,1,0,0,0,0,0,0,0,0,0,0,67
2020-10_south-west_BOSS,294,-34.0837,114.7539,0,0,66,1,0,0,0,0,0,0,0,0,0,0,67
2021-03_West-Coast_BOSS,148,-34.0518,114.925,23,0,45,1,2,0,0,0,0,0,0,0,0,0,48
2021-03_West-Coast_BOSS,2,-34.0604,114.924,32,0,17,12,10,0,0,0,0,0,0,0,0,0,39
2021-03_West-Coast_BOSS,99,-34.0555,114.916,46,1,1,9,17,0,0,0,0,0,0,0,0,0,28
2021-03_West-Coast_BOSS,127,-34.0545,114.91,36,20,1,16,0,0,0,0,0,0,0,0,0,0,37
2021-03_West-Coast_BOSS,43,-34.0521,114.909,44,9,13,7,6,0,0,0,0,0,0,1,0,0,36
2021-03_West-Coast_BOSS,110,-34.0505,114.907,31,33,8,1,4,0,0,0,0,0,0,0,0,0,46
2021-03_West-Coast_BOSS,139,-34.0616,114.898,58,3,5,1,10,0,0,0,0,0,0,0,0,0,19
2021-03_West-Coast_BOSS,133,-34.075,114.911,41,19,2,3,3,0,0,0,0,0,0,0,0,0,27
2021-03_West-Coast_BOSS,52,-34.0826,114.915,49,13,2,8,4,0,0,0,0,0,0,0,0,0,27
2021-03_West-Coast_BOSS,91,-34.0807,114.928,66,0,8,0,1,0,0,0,0,0,0,0,0,0,9
2021-03_West-Coast_BOSS,47,-34.0832,114.926,60,18,0,0,1,0,0,0,0,0,0,0,0,0,19
2021-03_West-Coast_BOSS,16,-34.0848,114.924,44,20,1,8,0,0,0,0,0,0,0,0,0,0,29
2021-03_West-Coast_BOSS,38,-34.0904,114.917,32,19,2,10,2,0,0,0,0,0,0,0,0,0,33
2021-03_West-Coast_BOSS,71,-34.0923,114.908,65,5,5,1,3,0,0,0,0,0,0,0,0,0,14
2021-03_West-Coast_BOSS,14,-34.0979,114.913,39,0,15,8,8,0,0,0,0,0,0,0,0,0,31
2021-03_West-Coast_BOSS,150,-34.1,114.917,40,0,26,0,11,0,0,0,0,0,0,0,0,0,37
2021-03_West-Coast_BOSS,92,-34.101,114.918,17,27,7,17,12,0,0,0,0,0,0,0,0,0,63
2021-03_West-Coast_BOSS,28,-34.0995,114.923,44,14,5,12,1,0,0,0,0,0,0,0,0,0,32
2021-03_West-Coast_BOSS,124,-34.1003,114.929,41,0,36,1,1,0,0,0,0,0,0,0,0,0,38
2021-03_West-Coast_BOSS,53,-34.1047,114.92,48,0,21,3,7,0,0,0,0,0,0,0,0,0,31
2021-03_West-Coast_BOSS,6,-34.1073,114.918,45,22,0,3,5,0,0,0,0,0,0,0,0,0,30
2021-03_West-Coast_BOSS,149,-34.1135,114.931,47,7,21,2,2,0,0,0,0,0,0,0,0,0,32
2021-03_West-Coast_BOSS,32,-34.1125,114.921,45,18,10,3,2,0,0,0,0,0,0,0,0,0,33
2021-03_West-Coast_BOSS,116,-34.1138,114.919,61,1,12,1,4,0,0,0,0,0,0,0,0,0,18
2021-03_West-Coast_BOSS,69,-34.1187,114.911,43,9,0,0,19,0,0,0,0,0,0,0,0,0,28
2021-03_West-Coast_BOSS,138,-34.119,114.912,47,26,0,1,0,0,0,0,0,0,0,0,0,0,27
2021-03_West-Coast_BOSS,76,-34.1217,114.916,46,22,4,5,2,0,0,0,0,0,0,0,0,0,33
2021-03_West-Coast_BOSS,144,-34.1221,114.92,27,9,24,4,5,0,0,0,0,0,0,0,0,0,42
2021-03_West-Coast_BOSS,5,-34.125,114.93,66,0,3,6,1,0,0,0,0,0,0,0,0,0,10
2021-03_West-Coast_BOSS,107,-34.1347,114.94,71,0,6,0,1,0,0,0,0,0,0,0,0,0,7
2021-03_West-Coast_BOSS,37,-34.1303,114.931,76,4,0,0,0,0,0,0,0,0,0,0,0,0,4
2021-03_West-Coast_BOSS,102,-34.1305,114.926,47,26,3,0,2,0,0,0,0,0,0,0,0,0,31
2021-03_West-Coast_BOSS,57,-34.1341,114.924,47,14,8,6,3,0,0,0,0,0,0,0,0,0,31
2021-03_West-Coast_BOSS,24,-34.1347,114.923,54,17,0,0,2,0,0,0,0,0,0,0,0,0,19
2021-03_West-Coast_BOSS,70,-34.1321,114.922,23,52,0,0,0,0,0,0,0,0,0,0,0,0,52
2021-03_West-Coast_BOSS,62,-34.1281,114.919,29,6,41,0,4,0,0,0,0,0,0,0,0,0,51
2021-03_West-Coast_BOSS,104,-34.1255,114.918,44,20,0,1,5,0,0,0,0,0,0,0,0,0,26
2021-03_West-Coast_BOSS,30,-34.1256,114.915,56,15,3,2,0,0,0,0,0,0,0,0,0,0,20
2021-03_West-Coast_BOSS,95,-34.1229,114.91,40,7,12,7,9,0,0,0,0,0,0,0,0,0,35
2021-03_West-Coast_BOSS,106,-34.1313,114.875,48,18,2,2,2,0,0,0,0,0,0,0,0,0,24
2021-03_West-Coast_BOSS,39,-34.1301,114.877,61,7,3,2,1,0,0,0,0,0,0,0,0,0,13
2021-03_West-Coast_BOSS,140,-34.1163,114.882,53,9,5,1,9,0,0,0,0,0,0,0,0,0,24
2021-03_West-Coast_BOSS,10,-34.1084,114.886,58,2,5,2,7,0,0,0,0,0,0,0,0,0,16
2021-03_West-Coast_BOSS,147,-34.0908,114.895,49,2,10,1,14,0,0,0,0,0,0,0,0,0,27
2021-03_West-Coast_BOSS,23,-34.0829,114.899,58,0,7,1,7,0,0,0,0,0,0,0,0,0,15
2021-03_West-Coast_BOSS,Old Point,-34.050194,114.869122,42,6,9,4,16,0,0,0,0,0,0,0,0,0,35
2021-03_West-Coast_BOSS,41,-34.0596,114.877,63,1,1,4,1,0,0,0,0,0,0,0,0,0,7
2021-03_West-Coast_BOSS,33,-34.0742,114.871,73,1,1,1,2,0,0,0,0,0,0,0,0,0,5
2021-03_West-Coast_BOSS,86,-34.0774,114.865,45,7,6,0,15,0,0,0,0,0,0,0,0,0,28
